Date Filed,Landlord Tenant,Ground,Petition Number,Street Address Number,Street Address Street,Street Address Suffix,Location 1
11/02/2007 12:00:00 AM,Landlord,Capital Improvements,L071690,359,10th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
11/09/2007 12:00:00 AM,Landlord,Capital Improvements,L071744,1391,23rd,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
11/14/2007 12:00:00 AM,Landlord,Capital Improvements,L071745,330,Sanchez,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
11/09/2007 12:00:00 AM,Landlord,Capital Improvements,L071782,2294,Filbert,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
11/14/2007 12:00:00 AM,Landlord,Capital Improvements,L071783,828,Anza,Street,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
11/16/2007 12:00:00 AM,Landlord,Capital Improvements,L071788,545,Kirkham,Street,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
11/16/2007 12:00:00 AM,Landlord,Capital Improvements,L071789,490,2nd,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
11/19/2007 12:00:00 AM,Landlord,Capital Improvements,L071790,367,Ivy,Street,"San Francisco, CA 94102
(37.78068999994372, -122.41736999962563)"
11/19/2007 12:00:00 AM,Landlord,Capital Improvements,L071791,381,Ivy,Street,"San Francisco, CA 94102
(37.78068999994372, -122.41736999962563)"
11/20/2007 12:00:00 AM,Landlord,Capital Improvements,L071792,1297,Dolores,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
11/26/2007 12:00:00 AM,Landlord,Capital Improvements,L071801,45,South,Park,"San Francisco, CA 94107
(37.75719713513985, -122.39098000032658)"
11/27/2007 12:00:00 AM,Landlord,Capital Improvements,L071807,2265,Beach,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
11/29/2007 12:00:00 AM,Landlord,Capital Improvements,L071849,806,Stanyan,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
12/03/2007 12:00:00 AM,Landlord,Capital Improvements,L071863,2040,Taylor,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
12/06/2007 12:00:00 AM,Landlord,Capital Improvements,L071865,1800,Grove,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
12/06/2007 12:00:00 AM,Landlord,Capital Improvements,L071866,1740,Broadway,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
12/06/2007 12:00:00 AM,Landlord,Capital Improvements,L071912,2504,Washington,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
12/07/2007 12:00:00 AM,Landlord,Capital Improvements,L071913,68,Rosenkranz,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
12/13/2007 12:00:00 AM,Landlord,Capital Improvements,L071916,855,Castro,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
12/19/2007 12:00:00 AM,Landlord,Capital Improvements,L071966,2414,36th,Avenue,"San Francisco, CA 94116
(37.743519999948205, -122.48607000033013)"
12/19/2007 12:00:00 AM,Landlord,Capital Improvements,L071967,1032,Guerrero,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
12/20/2007 12:00:00 AM,Landlord,Capital Improvements,L072027,1565,Oak,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
12/31/2007 12:00:00 AM,Landlord,Capital Improvements,L072110,2815,Pierce,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
12/28/2007 12:00:00 AM,Landlord,Capital Improvements,L072111,2639,McAllister,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
12/28/2007 12:00:00 AM,Landlord,Capital Improvements,L072112,130,Eureka,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
12/28/2007 12:00:00 AM,Landlord,Capital Improvements,L072113,477,25th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
12/31/2007 12:00:00 AM,Landlord,Capital Improvements,L072114,1310,Jones,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
01/16/2008 12:00:00 AM,Landlord,Capital Improvements,L080053,3426,16th,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
01/22/2008 12:00:00 AM,Landlord,Capital Improvements,L080057,1268,5th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
01/24/2008 12:00:00 AM,Landlord,Capital Improvements,L080071,1607,26th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
01/25/2008 12:00:00 AM,Landlord,Capital Improvements,L080084,64,Dorland,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
01/25/2008 12:00:00 AM,Landlord,Capital Improvements,L080085,1260,California,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
01/31/2008 12:00:00 AM,Landlord,Capital Improvements,L080113,85,Henry,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
01/28/2008 12:00:00 AM,Landlord,Capital Improvements,L080115,1801,Turk,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
02/01/2008 12:00:00 AM,Landlord,Capital Improvements,L080145,133,Buchanan,Street,"San Francisco, CA 94102
(37.78068999994372, -122.41736999962563)"
02/08/2008 12:00:00 AM,Landlord,Capital Improvements,L080170,477,25th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
02/08/2008 12:00:00 AM,Landlord,Capital Improvements,L080171,2639,McAllister,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
02/25/2008 12:00:00 AM,Landlord,Capital Improvements,L080222,62,Webster,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
02/12/2008 12:00:00 AM,Landlord,Capital Improvements,L080233,1767,11th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
02/25/2008 12:00:00 AM,Landlord,Capital Improvements,L080234,1801,California,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
02/25/2008 12:00:00 AM,Landlord,Capital Improvements,L080235,3323,Broderick,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
02/26/2008 12:00:00 AM,Landlord,Capital Improvements,L080238,9,Sonoma,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
02/25/2008 12:00:00 AM,Landlord,Capital Improvements,L080239,2200,Turk,Boulevard,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
02/27/2008 12:00:00 AM,Landlord,Capital Improvements,L080247,1732,Washington,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
02/27/2008 12:00:00 AM,Landlord,Capital Improvements,L080248,1732,Washington,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
02/27/2008 12:00:00 AM,Landlord,Capital Improvements,L080249,1732,Washington,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
02/29/2008 12:00:00 AM,Landlord,Capital Improvements,L080283,2722,Folsom,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
02/29/2008 12:00:00 AM,Landlord,Capital Improvements,L080285,75,Casa,Way,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
02/29/2008 12:00:00 AM,Landlord,Capital Improvements,L080286,1220,14th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
02/29/2008 12:00:00 AM,Landlord,Capital Improvements,L080287,1220,14th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
02/29/2008 12:00:00 AM,Landlord,Capital Improvements,L080288,1220,14th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
02/29/2008 12:00:00 AM,Landlord,Capital Improvements,L080289,1220,14th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
03/04/2008 12:00:00 AM,Landlord,Capital Improvements,L080298,1220,14th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
03/14/2008 12:00:00 AM,Landlord,Capital Improvements,L080351,1050,Vicente,Street,"San Francisco, CA 94116
(37.743519999948205, -122.48607000033013)"
03/14/2008 12:00:00 AM,Landlord,Capital Improvements,L080352,1040,Vicente,Street,"San Francisco, CA 94116
(37.743519999948205, -122.48607000033013)"
03/14/2008 12:00:00 AM,Landlord,Capital Improvements,L080380,201,11th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
03/14/2008 12:00:00 AM,Landlord,Capital Improvements,L080381,201,11th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
03/20/2008 12:00:00 AM,Landlord,Capital Improvements,L080397,452,Clementina,Street,"San Francisco, CA 94103
(37.774140000061095, -122.41239000019823)"
03/26/2008 12:00:00 AM,Landlord,Capital Improvements,L080483,746,Sacramento,Street,"San Francisco, CA 94108
(37.791480000202, -122.40759999964013)"
03/27/2008 12:00:00 AM,Landlord,Capital Improvements,L080490,1408,California,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
03/27/2008 12:00:00 AM,Landlord,Capital Improvements,L080491,508,Larkin,Street,"San Francisco, CA 94102
(37.78068999994372, -122.41736999962563)"
03/25/2008 12:00:00 AM,Landlord,Capital Improvements,L080492,2053,Broadway,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
03/31/2008 12:00:00 AM,Landlord,Capital Improvements,L080537,773,46th,Avenue,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
04/01/2008 12:00:00 AM,Landlord,Capital Improvements,L080538,668,Waller,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
04/02/2008 12:00:00 AM,Landlord,Capital Improvements,L080542,230,Castro,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
03/28/2008 12:00:00 AM,Landlord,Capital Improvements,L080543,3572,19th,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
03/28/2008 12:00:00 AM,Landlord,Capital Improvements,L080545,3572,19th,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
04/03/2008 12:00:00 AM,Landlord,Capital Improvements,L080547,131,States,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
04/11/2008 12:00:00 AM,Landlord,Capital Improvements,L080563,523,Roosevelt,Way,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
04/11/2008 12:00:00 AM,Landlord,Capital Improvements,L080564,3323,Broderick,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
04/11/2008 12:00:00 AM,Landlord,Capital Improvements,L080569,449,15th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
04/17/2008 12:00:00 AM,Landlord,Capital Improvements,L080599,3488,22nd,Street,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
04/04/2008 12:00:00 AM,Landlord,Capital Improvements,L080612,2730,Sacramento,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
04/21/2008 12:00:00 AM,Landlord,Capital Improvements,L080614,2901,washington,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
04/22/2008 12:00:00 AM,Landlord,Capital Improvements,L080615,344,Dolores,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
04/23/2008 12:00:00 AM,Landlord,Capital Improvements,L080648,755,Green,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
04/23/2008 12:00:00 AM,Landlord,Capital Improvements,L080652,210,Church,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
04/23/2008 12:00:00 AM,Landlord,Capital Improvements,L080653,32,Hancock,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
04/29/2008 12:00:00 AM,Landlord,Capital Improvements,L080655,596,5th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
04/30/2008 12:00:00 AM,Landlord,Capital Improvements,L080661,56,Cumberland,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
04/30/2008 12:00:00 AM,Landlord,Capital Improvements,L080663,1390,Clay,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
04/25/2008 12:00:00 AM,Landlord,Capital Improvements,L080697,1185,Pine,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
05/01/2008 12:00:00 AM,Landlord,Capital Improvements,L080708,1106,Bush,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
05/13/2008 12:00:00 AM,Landlord,Capital Improvements,L080728,3153,Steiner,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
05/13/2008 12:00:00 AM,Landlord,Capital Improvements,L080729,3153,Steiner,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
05/13/2008 12:00:00 AM,Landlord,Capital Improvements,L080734,3007,Octavia,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
05/13/2008 12:00:00 AM,Landlord,Capital Improvements,L080736,2902,Octavia,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
05/15/2008 12:00:00 AM,Landlord,Capital Improvements,L080759,935,Geary,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
05/15/2008 12:00:00 AM,Landlord,Capital Improvements,L080760,210,Church,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
05/15/2008 12:00:00 AM,Landlord,Capital Improvements,L080762,81,9th,Street,"San Francisco, CA 94103
(37.774140000061095, -122.41239000019823)"
05/23/2008 12:00:00 AM,Landlord,Capital Improvements,L080778,516,Ellis,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
05/23/2008 12:00:00 AM,Landlord,Capital Improvements,L080781,1000,Capp,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
05/28/2008 12:00:00 AM,Landlord,Capital Improvements,L080801,3035,Gough,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
05/27/2008 12:00:00 AM,Landlord,Capital Improvements,L080802,449,15th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
05/28/2008 12:00:00 AM,Landlord,Capital Improvements,L080824,3488,22nd,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
05/30/2008 12:00:00 AM,Landlord,Capital Improvements,L080826,651,Peralta,Avenue,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
05/29/2008 12:00:00 AM,Landlord,Capital Improvements,L080827,2046,Taylor,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
05/29/2008 12:00:00 AM,Landlord,Capital Improvements,L080829,95,Hancock,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
05/30/2008 12:00:00 AM,Landlord,Capital Improvements,L080831,5400,Fulton,Street,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
05/30/2008 12:00:00 AM,Landlord,Capital Improvements,L080848,1635,Jones,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
05/30/2008 12:00:00 AM,Landlord,Capital Improvements,L080849,5400,Fulton,Street,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
06/04/2008 12:00:00 AM,Landlord,Capital Improvements,L080865,420,Pierce,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
06/06/2008 12:00:00 AM,Landlord,Capital Improvements,L080866,446,11th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
06/05/2008 12:00:00 AM,Landlord,Capital Improvements,L080867,618,9th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
06/06/2008 12:00:00 AM,Landlord,Capital Improvements,L080868,4210,Balboa,Street,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
06/09/2008 12:00:00 AM,Landlord,Capital Improvements,L080870,4443,20th,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
06/09/2008 12:00:00 AM,Landlord,Capital Improvements,L080877,825,Burnett,Avenue,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
06/09/2008 12:00:00 AM,Landlord,Capital Improvements,L080878,530,Scott,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
06/13/2008 12:00:00 AM,Landlord,Capital Improvements,L080912,10,Gardenside,Drive,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
06/11/2008 12:00:00 AM,Landlord,Capital Improvements,L080918,1616,Taylor,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
06/11/2008 12:00:00 AM,Landlord,Capital Improvements,L080919,1755,Van Ness,Avenue,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
06/17/2008 12:00:00 AM,Landlord,Capital Improvements,L080922,530,Divisadero,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
06/18/2008 12:00:00 AM,Landlord,Capital Improvements,L080923,2267,Francisco,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
06/18/2008 12:00:00 AM,Landlord,Capital Improvements,L080924,1034,14th,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
06/19/2008 12:00:00 AM,Landlord,Capital Improvements,L080928,958,Capp,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
06/24/2008 12:00:00 AM,Landlord,Capital Improvements,L080942,3548,19th,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
06/25/2008 12:00:00 AM,Landlord,Capital Improvements,L080960,119,Clayton,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
06/25/2008 12:00:00 AM,Landlord,Capital Improvements,L080961,1043,Noe,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
06/24/2008 12:00:00 AM,Landlord,Capital Improvements,L080962,1457,Chestnut,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
06/25/2008 12:00:00 AM,Landlord,Capital Improvements,L080963,29,Belcher,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
06/26/2008 12:00:00 AM,Landlord,Capital Improvements,L080979,251,Castro,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
06/26/2008 12:00:00 AM,Landlord,Capital Improvements,L080981,87,Beaver,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
06/26/2008 12:00:00 AM,Landlord,Capital Improvements,L080983,722,Diamond,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
06/26/2008 12:00:00 AM,Landlord,Capital Improvements,L080986,523,Roosevelt,Way,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
06/30/2008 12:00:00 AM,Landlord,Capital Improvements,L080991,2252,Filbert,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
06/30/2008 12:00:00 AM,Landlord,Capital Improvements,L080992,2252,Filbert,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
